Label,Value,Date
"Car Insurance",-2.00,"1990-04-19 19:24:32"
"Groceries",-196.49,"1976-01-21 14:28:04"
"Car Insurance",-28.22,"1998-12-05 11:41:36"
"Groceries",-197.52,"2002-09-04 15:40:35"
"Groceries",-228.72,"1989-10-07 10:51:34"
"Groceries",-154.83,"1985-08-07 11:19:04"
"Utility Bill",-21.57,"2006-02-25 17:11:43"
"Groceries",-242.27,"1991-05-27 02:51:09"
"Refund",392.26,"2013-08-27 07:58:48"
"Refund",717.40,"1977-03-25 19:19:20"
"Utility Bill",-188.00,"1994-11-08 09:19:01"
"Rent",-239.52,"2012-01-25 09:04:05"
"Utility Bill",-234.36,"2007-05-10 05:34:28"
"Refund",380.24,"2014-04-22 14:48:09"
"Lottery",947.26,"2008-09-01 16:17:00"
"Rent",-40.18,"1992-07-12 16:13:40"
"Utility Bill",-77.40,"1991-01-16 11:15:52"
"Utility Bill",-205.38,"1992-12-13 20:02:16"
"Car Insurance",-247.03,"2016-10-19 01:57:14"
"Car Insurance",-198.98,"1976-09-17 01:46:18"
"Lottery",669.44,"2010-10-22 03:31:55"
"Car Insurance",-144.28,"2003-09-21 12:28:44"
"Refund",843.19,"1993-08-29 07:11:54"
"Car Insurance",-101.86,"1994-10-17 07:35:48"
"Salary",811.90,"1979-11-28 06:55:58"
"Groceries",-201.04,"1995-05-28 19:17:24"
"Rent",-11.52,"2010-11-02 02:46:11"
"Lottery",938.65,"1983-04-08 01:30:55"
"Groceries",-47.36,"2005-12-12 20:26:29"
"Rent",-195.37,"1970-06-21 21:40:38"
"Car Insurance",-26.67,"1993-12-02 13:27:06"
"Groceries",-213.46,"2010-09-20 01:01:46"
"Rent",-27.11,"2016-04-16 21:37:31"
"Utility Bill",-228.31,"2006-01-15 15:26:10"
"Groceries",-194.36,"2000-11-12 04:00:55"
"Groceries",-139.94,"1979-11-09 04:35:06"
"Utility Bill",-26.14,"1996-02-29 17:08:59"
"Salary",353.20,"2001-08-20 14:41:32"
"Refund",934.56,"1995-12-23 15:27:18"
"Rent",-246.97,"2003-03-11 16:08:21"
"Car Insurance",-212.97,"2018-06-01 02:39:32"
"Rent",-244.67,"2012-01-26 11:23:06"
"Groceries",-60.96,"1986-07-09 00:05:50"
"Utility Bill",-125.69,"1981-04-13 13:13:37"
"Car Insurance",-108.96,"2011-11-15 14:51:16"
"Groceries",-235.02,"1987-12-24 15:46:58"
"Car Insurance",-95.39,"1984-04-17 14:45:40"
"Rent",-192.42,"1994-10-08 15:50:45"
"Car Insurance",-103.37,"2003-12-27 04:38:44"
"Refund",740.30,"1976-08-09 10:37:30"
"Car Insurance",-76.56,"1997-06-14 07:35:23"
"Lottery",548.59,"1994-02-15 08:46:59"
"Utility Bill",-180.12,"2015-09-01 07:34:02"
"Groceries",-203.77,"1994-12-29 02:03:46"
"Utility Bill",-34.11,"1998-12-15 15:31:46"
"Groceries",-3.24,"2013-01-27 11:31:03"
"Rent",-82.30,"1989-08-28 18:52:24"
"Utility Bill",-40.68,"1991-07-28 14:04:43"
"Rent",-43.23,"2001-12-01 04:33:54"
"Groceries",-65.61,"1977-04-27 17:05:52"
"Lottery",864.73,"1990-08-23 11:13:02"
"Groceries",-68.09,"2012-06-04 23:44:59"
"Rent",-73.25,"1975-12-15 13:24:58"
"Car Insurance",-248.42,"1976-03-23 00:21:30"
"Refund",492.98,"2002-03-05 18:22:02"
"Rent",-74.02,"2017-08-16 20:13:28"
"Rent",-235.26,"1972-01-31 18:06:07"
"Car Insurance",-213.23,"2009-08-12 17:17:10"
"Rent",-98.68,"1977-04-28 16:04:57"
"Rent",-217.46,"1993-05-14 16:16:59"
"Car Insurance",-100.69,"1988-03-17 09:39:05"
"Groceries",-148.94,"1988-07-07 12:59:46"
"Utility Bill",-100.70,"2001-05-17 01:28:20"
"Refund",51.88,"1992-03-31 11:56:10"
"Utility Bill",-122.31,"2007-12-10 21:41:44"
"Utility Bill",-108.97,"1977-11-12 15:04:16"
"Car Insurance",-188.83,"1977-05-12 13:12:19"
"Utility Bill",-249.65,"2008-08-09 21:57:00"
"Utility Bill",-203.42,"1973-03-03 01:26:59"
"Utility Bill",-22.12,"2010-07-25 00:01:04"
"Rent",-162.39,"1986-02-19 12:22:11"
"Refund",458.14,"1987-01-16 03:23:54"
"Groceries",-155.47,"1979-10-14 20:23:38"
"Groceries",-115.80,"1998-11-18 15:30:09"
"Groceries",-198.62,"1994-12-07 14:05:38"
"Rent",-229.52,"1989-04-05 20:30:55"
"Lottery",98.36,"1974-01-26 18:33:53"
"Groceries",-194.58,"1984-03-08 15:30:06"
"Utility Bill",-53.68,"1989-12-08 15:16:46"
"Rent",-126.76,"1974-11-25 19:32:04"
"Groceries",-134.11,"2020-02-23 03:23:21"
"Rent",-221.07,"2012-08-14 11:33:24"
"Lottery",717.19,"1989-09-17 07:58:15"
"Car Insurance",-160.27,"1974-01-11 18:00:10"
"Rent",-114.56,"2011-07-17 03:53:02"
"Groceries",-89.92,"1987-11-27 01:27:30"
"Car Insurance",-89.87,"1980-08-19 04:30:14"
"Car Insurance",-173.41,"2003-06-07 21:43:01"
"Salary",869.45,"1984-09-06 13:28:20"
"Car Insurance",-19.80,"1973-06-23 00:39:51"
"Utility Bill",-188.42,"1970-01-25 09:02:29"
"Groceries",-92.87,"2019-02-11 21:42:57"
"Utility Bill",-148.48,"2016-10-09 14:49:35"
"Utility Bill",-168.42,"1995-10-24 07:23:01"
"Groceries",-13.68,"1981-09-15 08:54:41"
"Refund",255.01,"2013-12-14 23:27:16"
"Rent",-230.27,"1970-10-23 06:41:33"
"Car Insurance",-34.83,"2012-08-21 11:57:52"
"Rent",-84.48,"1977-05-27 06:12:06"
"Refund",618.97,"1979-05-11 23:06:46"
"Salary",769.36,"2009-06-20 21:16:14"
"Refund",146.27,"2018-06-04 16:12:41"
"Rent",-225.62,"1994-12-25 19:39:14"
"Car Insurance",-102.13,"1977-06-29 22:59:59"
"Utility Bill",-239.47,"2005-10-16 01:39:45"
"Salary",232.38,"1987-09-27 07:31:33"
"Refund",550.71,"1997-08-22 18:28:35"
"Refund",836.05,"2000-08-01 13:24:51"
"Salary",472.74,"1990-07-04 01:55:46"
"Rent",-15.91,"1997-11-07 22:58:27"
"Car Insurance",-217.57,"2001-07-24 09:24:16"
"Groceries",-248.65,"1984-05-12 01:48:21"
"Utility Bill",-82.96,"2008-06-14 00:44:31"
"Lottery",434.79,"1997-05-28 15:28:32"
"Rent",-59.27,"1979-11-10 02:19:30"
"Lottery",749.61,"2016-03-05 14:13:13"
"Car Insurance",-133.06,"1986-09-11 03:21:54"
"Utility Bill",-180.78,"2003-09-10 00:00:07"
"Utility Bill",-55.51,"1997-03-08 07:10:14"
"Utility Bill",-37.85,"2019-06-23 22:17:35"
"Refund",650.89,"2007-05-23 21:38:24"
"Groceries",-148.12,"1988-05-21 21:05:34"
"Groceries",-138.59,"2001-07-03 20:31:46"
"Car Insurance",-56.36,"1978-07-07 10:55:44"
"Groceries",-136.92,"1983-11-08 04:29:34"
"Car Insurance",-166.01,"2002-03-31 16:32:35"
"Utility Bill",-18.98,"1994-07-02 08:35:57"
"Rent",-185.26,"1985-10-14 18:38:08"
"Utility Bill",-146.00,"1989-08-27 05:34:07"
"Groceries",-138.87,"2009-05-31 14:51:22"
"Utility Bill",-2.09,"1975-09-02 03:27:07"
"Groceries",-97.70,"1981-08-17 14:22:40"
"Utility Bill",-148.99,"1992-10-13 12:09:41"
"Refund",906.75,"2019-06-08 23:42:22"
"Groceries",-35.46,"1991-09-28 05:50:27"
"Groceries",-42.11,"1980-05-23 23:10:16"
"Salary",542.79,"1984-09-15 10:37:43"
"Salary",356.55,"1973-08-11 12:21:40"
"Rent",-58.28,"2007-07-14 22:52:29"
"Rent",-151.98,"1981-08-12 05:41:10"
"Car Insurance",-191.69,"1988-05-20 15:52:08"
"Salary",146.52,"2005-06-20 14:43:21"
"Car Insurance",-143.78,"1999-12-17 17:47:07"
"Rent",-76.79,"2014-05-28 18:58:16"
"Utility Bill",-131.44,"1971-01-16 13:56:29"
"Car Insurance",-58.55,"2002-03-28 20:33:43"
"Groceries",-15.57,"1994-11-27 04:48:31"
"Car Insurance",-33.94,"2010-03-14 17:23:13"
"Utility Bill",-246.77,"1992-03-19 20:26:58"
"Car Insurance",-88.41,"2010-11-18 18:56:04"
"Utility Bill",-81.84,"2000-10-07 14:24:41"
"Lottery",694.73,"1981-07-17 02:34:26"
"Groceries",-1.37,"2005-09-04 16:30:33"
"Car Insurance",-165.10,"2006-11-09 17:55:16"
"Utility Bill",-145.59,"2010-05-11 17:34:29"
"Groceries",-78.26,"1972-11-08 07:08:22"
"Salary",363.81,"1991-12-16 03:14:02"
"Rent",-131.86,"1976-11-28 06:58:17"
"Car Insurance",-7.99,"1997-01-31 16:34:28"
"Rent",-205.40,"1971-02-04 13:02:23"
"Rent",-208.57,"1985-08-17 08:30:54"
"Utility Bill",-99.72,"1989-02-21 14:07:00"
"Salary",366.97,"2000-02-22 02:39:24"
"Rent",-21.83,"1983-01-13 16:29:30"
"Salary",345.16,"2010-11-22 10:26:43"
"Refund",583.74,"2010-07-31 21:49:58"
"Utility Bill",-124.12,"2019-03-25 07:04:50"
"Groceries",-114.73,"1991-07-21 23:30:21"
"Groceries",-73.03,"1973-03-02 17:28:44"
"Utility Bill",-139.22,"2006-08-21 07:40:07"
"Utility Bill",-194.36,"1975-11-07 03:37:25"
"Rent",-126.37,"2020-03-06 05:53:42"
"Car Insurance",-19.19,"1994-11-25 23:30:49"
"Rent",-159.06,"1983-08-10 15:41:19"
"Groceries",-88.37,"2003-11-20 19:13:14"
"Utility Bill",-9.70,"2020-01-01 16:23:58"
"Groceries",-205.77,"1992-11-27 06:38:28"
"Car Insurance",-68.17,"1978-12-16 14:59:17"
"Utility Bill",-118.38,"2006-03-03 05:04:27"
"Rent",-227.12,"2000-12-16 21:10:49"
"Car Insurance",-149.48,"2003-05-19 17:08:55"
"Utility Bill",-104.88,"1977-03-26 17:13:52"
"Utility Bill",-189.80,"2013-09-08 02:42:32"
"Refund",674.38,"2016-04-09 13:56:50"
"Rent",-213.19,"1986-02-02 06:21:48"
"Car Insurance",-57.07,"2005-04-29 07:16:39"
"Rent",-42.57,"1990-01-14 13:48:52"
"Car Insurance",-1.46,"1998-09-19 17:59:29"
"Lottery",437.20,"1986-08-20 10:07:03"
"Lottery",35.30,"1979-01-25 14:55:57"
"Utility Bill",-160.67,"1980-07-11 20:36:54"
"Car Insurance",-223.39,"2010-06-01 08:45:21"
"Salary",239.47,"1992-04-03 16:06:37"
"Salary",241.69,"2007-08-01 20:44:54"
"Car Insurance",-68.21,"2007-05-09 13:23:10"
"Utility Bill",-109.56,"1970-07-14 19:51:24"
"Refund",742.02,"2009-09-11 08:12:49"
"Groceries",-234.05,"1974-03-03 06:15:39"
"Salary",86.51,"1983-11-20 09:11:00"
"Refund",232.52,"1995-08-17 05:22:02"
"Utility Bill",-15.76,"2006-08-25 17:27:14"
"Lottery",50.31,"1999-09-05 21:12:35"
"Car Insurance",-147.38,"2016-03-25 06:25:09"
"Utility Bill",-32.60,"1977-07-10 01:31:12"
"Salary",828.52,"2010-10-19 20:37:25"
"Car Insurance",-108.14,"1981-06-16 04:59:15"
"Groceries",-9.12,"1982-07-17 09:28:01"
"Groceries",-227.86,"2003-12-30 04:20:28"
"Groceries",-16.19,"1989-04-19 19:22:58"
"Utility Bill",-94.52,"2000-01-20 19:45:55"
"Car Insurance",-162.76,"1998-04-22 00:39:29"
"Car Insurance",-59.34,"2001-12-21 11:27:51"
"Lottery",252.60,"1984-10-17 11:34:48"
"Salary",669.17,"2002-08-07 15:53:51"
"Utility Bill",-100.82,"1996-03-05 04:26:34"
"Car Insurance",-112.90,"2001-03-05 00:22:09"
"Groceries",-57.09,"1971-09-20 21:50:29"
"Rent",-63.43,"1989-06-18 08:30:06"
"Lottery",274.91,"2007-03-04 11:34:00"
"Car Insurance",-37.44,"1972-07-08 06:45:09"
"Car Insurance",-76.08,"2014-01-05 08:19:37"
"Rent",-68.40,"2001-09-26 21:38:44"
"Car Insurance",-20.71,"1993-06-22 13:25:00"
"Utility Bill",-4.16,"1988-07-01 17:18:07"
"Rent",-90.33,"1980-03-14 19:00:53"
"Car Insurance",-155.75,"1995-10-23 08:19:40"
"Rent",-34.36,"1994-12-24 09:41:16"
"Refund",161.29,"2020-03-21 08:22:30"
"Groceries",-103.21,"2007-03-21 17:55:21"
"Car Insurance",-77.96,"2013-06-04 10:39:08"
"Utility Bill",-243.00,"2007-10-21 15:33:15"
"Rent",-165.86,"2013-01-17 19:55:57"
"Rent",-3.10,"1989-05-29 13:43:22"
"Utility Bill",-132.59,"2000-11-16 02:20:03"
"Groceries",-76.88,"1980-10-28 22:09:02"
"Utility Bill",-168.38,"2011-07-09 07:46:53"
"Utility Bill",-220.54,"2002-06-03 11:24:53"
"Car Insurance",-170.59,"1976-08-19 20:19:01"
"Car Insurance",-86.95,"1978-05-07 07:01:46"
"Salary",161.96,"1997-04-27 10:29:14"
"Rent",-222.90,"1992-07-04 00:17:54"
"Salary",198.22,"1982-05-24 11:12:09"
"Rent",-198.21,"1981-06-23 09:24:22"
"Utility Bill",-173.02,"2010-06-10 08:34:33"
"Groceries",-249.43,"1974-07-18 05:55:43"
"Utility Bill",-158.42,"1982-05-02 05:29:23"
"Utility Bill",-33.51,"1993-10-20 12:21:36"
"Rent",-51.65,"2007-08-15 17:06:46"
"Rent",-28.05,"1981-11-20 17:01:46"
"Refund",972.39,"1997-10-08 02:34:58"
"Groceries",-42.13,"1989-09-24 07:35:02"
"Groceries",-174.46,"2002-12-06 21:46:59"
"Refund",581.48,"2017-02-28 19:14:32"
"Refund",677.69,"2009-09-06 07:20:52"
"Car Insurance",-134.24,"1994-04-04 20:07:28"
"Car Insurance",-127.18,"2008-01-27 12:57:04"
"Groceries",-44.21,"2008-11-08 13:37:58"
"Groceries",-86.52,"1987-05-29 16:12:10"
"Groceries",-11.10,"1990-01-18 11:53:12"
"Rent",-110.36,"2016-06-09 21:14:15"
"Car Insurance",-86.69,"2004-04-21 05:01:51"
"Car Insurance",-17.32,"1984-01-19 16:49:11"
"Rent",-76.45,"1972-05-04 13:15:58"
"Rent",-108.51,"1985-10-10 19:46:18"
"Car Insurance",-165.07,"2003-12-28 19:00:05"
"Utility Bill",-163.94,"2017-10-11 07:32:55"
"Utility Bill",-53.79,"2004-02-18 01:51:44"
"Groceries",-89.22,"2009-06-22 22:31:30"
"Car Insurance",-172.99,"1978-12-02 02:07:01"
"Utility Bill",-117.05,"1977-02-13 02:23:06"
"Groceries",-60.13,"2020-03-05 01:34:52"
"Groceries",-222.45,"2014-01-08 22:22:45"
"Groceries",-175.05,"2013-02-18 02:30:16"
"Groceries",-74.37,"2003-01-09 19:13:55"
"Groceries",-26.85,"2010-02-17 14:22:27"
"Groceries",-220.86,"1990-05-08 17:11:25"
"Car Insurance",-111.37,"1986-07-17 14:22:06"
"Groceries",-40.14,"2008-08-04 07:58:41"
"Utility Bill",-149.76,"2015-01-13 04:48:27"
"Utility Bill",-22.52,"1980-10-13 18:01:22"
"Car Insurance",-232.20,"1987-12-21 02:07:20"
"Lottery",848.77,"1996-09-04 05:21:56"
"Car Insurance",-39.88,"1990-01-13 07:14:37"
"Rent",-66.92,"2010-09-16 13:40:33"
"Car Insurance",-101.93,"2012-03-31 06:06:01"
"Car Insurance",-33.42,"2002-09-27 01:46:47"
"Groceries",-211.23,"1992-10-22 05:11:49"
"Salary",655.50,"1981-06-08 07:04:40"
"Car Insurance",-104.38,"1996-02-25 15:10:59"
"Car Insurance",-163.60,"2007-04-06 23:38:33"
"Rent",-158.36,"2015-08-09 21:49:02"
"Utility Bill",-249.34,"2015-12-02 20:58:51"
"Utility Bill",-35.14,"1995-08-17 12:51:23"
"Lottery",198.67,"1997-08-05 08:41:45"
"Utility Bill",-44.44,"1974-02-03 06:38:37"
"Utility Bill",-120.64,"1990-08-25 20:06:52"
"Rent",-1.70,"1970-08-18 19:30:37"
"Utility Bill",-5.73,"2018-05-09 01:45:22"
"Rent",-96.71,"2016-07-26 16:25:31"
"Refund",677.98,"2010-05-31 22:20:57"
"Salary",455.35,"1985-03-21 01:29:56"
"Lottery",234.82,"2001-07-11 17:27:17"
"Groceries",-39.11,"1988-03-13 05:26:14"
"Groceries",-118.61,"2016-08-07 04:08:59"
"Car Insurance",-141.37,"1974-04-29 11:30:59"
"Utility Bill",-111.94,"2002-05-28 14:40:39"
"Rent",-21.99,"2000-03-30 02:23:31"
"Groceries",-163.84,"2016-10-12 21:48:46"
"Car Insurance",-127.42,"1992-01-03 12:32:52"
"Utility Bill",-181.50,"2005-05-23 13:12:27"
"Rent",-156.91,"2015-11-23 01:46:21"
"Groceries",-57.79,"2014-07-18 18:44:24"
"Car Insurance",-171.71,"2004-10-24 21:28:35"
"Rent",-85.04,"2001-12-01 23:32:21"
"Lottery",157.40,"1995-07-05 21:18:14"
"Car Insurance",-190.39,"1979-08-31 01:10:50"
"Groceries",-209.43,"2005-06-25 09:54:18"
"Utility Bill",-245.45,"2002-08-18 19:58:34"
"Rent",-140.94,"1980-09-05 20:54:39"
"Utility Bill",-97.96,"2016-11-28 21:31:25"
"Salary",591.38,"1982-03-22 06:36:22"
"Lottery",517.59,"1981-02-16 08:39:43"
"Refund",415.09,"2006-08-11 08:29:07"
"Utility Bill",-141.30,"1988-06-10 14:24:44"
"Car Insurance",-105.93,"2013-04-03 00:43:02"
"Car Insurance",-209.91,"1993-05-02 16:54:41"
"Salary",722.43,"2009-01-23 15:49:16"
"Groceries",-22.68,"2019-09-18 09:05:42"
"Utility Bill",-139.69,"2015-12-08 10:36:52"
"Car Insurance",-174.40,"2012-03-28 22:05:36"
"Car Insurance",-161.01,"1988-06-30 23:07:38"
"Rent",-57.00,"1975-02-02 13:47:17"
"Car Insurance",-5.99,"1989-09-30 07:36:41"
"Groceries",-200.95,"1974-04-14 08:28:02"
"Groceries",-170.08,"1985-07-29 08:32:05"
"Salary",222.03,"2002-02-14 22:21:06"
"Car Insurance",-86.51,"2010-05-16 16:07:37"
"Groceries",-166.75,"1974-11-30 03:33:52"
"Utility Bill",-26.08,"2002-09-23 20:50:33"
"Lottery",175.51,"1983-06-10 08:09:01"
"Groceries",-181.17,"2015-12-30 05:41:03"
"Groceries",-219.64,"1970-12-17 22:52:05"
"Utility Bill",-68.45,"2019-10-29 10:03:58"
"Car Insurance",-216.77,"1985-03-11 01:11:25"
"Groceries",-41.04,"2014-01-27 01:02:34"
"Utility Bill",-31.89,"2010-08-29 01:04:37"
"Rent",-10.11,"1998-04-24 16:25:56"
"Utility Bill",-16.29,"1992-03-27 20:11:45"
"Salary",832.48,"1971-07-21 10:25:46"
"Car Insurance",-11.38,"2013-06-16 14:51:11"
"Utility Bill",-242.29,"2001-02-06 19:23:50"
"Utility Bill",-192.72,"1977-03-09 00:13:57"
"Lottery",492.29,"1997-01-03 21:15:59"
"Car Insurance",-205.21,"1986-11-13 09:53:00"
"Lottery",762.35,"2008-08-13 05:35:36"
"Utility Bill",-206.92,"1996-02-16 21:21:50"
"Refund",708.79,"2015-04-05 21:59:38"
"Groceries",-150.71,"1988-02-11 02:37:17"
"Lottery",102.10,"2004-07-28 00:53:08"
"Utility Bill",-222.92,"2020-05-28 04:32:50"
"Car Insurance",-64.49,"2000-08-18 10:41:06"
"Groceries",-128.20,"2014-05-02 21:06:47"
"Car Insurance",-91.35,"1979-01-01 00:49:56"
"Salary",787.13,"1989-04-09 19:43:20"
"Rent",-170.94,"1981-04-21 16:59:12"
"Rent",-204.27,"1997-03-21 08:50:17"
"Rent",-116.89,"1982-08-19 16:44:17"
"Rent",-238.15,"2020-01-21 23:13:04"
"Groceries",-9.60,"1999-07-28 23:19:40"
"Refund",308.86,"1971-01-29 14:24:09"
"Utility Bill",-156.94,"2001-12-06 11:25:35"
"Groceries",-116.62,"2016-01-23 11:24:15"
"Utility Bill",-35.22,"1985-08-29 21:07:54"
"Rent",-227.32,"2017-11-25 05:08:07"
"Groceries",-197.03,"2008-08-20 03:22:45"
"Lottery",631.35,"1976-10-03 20:20:04"
"Utility Bill",-167.07,"2002-05-10 12:38:23"
"Utility Bill",-81.28,"1995-07-09 23:18:25"
"Groceries",-155.84,"1989-12-08 13:13:31"
"Groceries",-26.76,"2017-08-08 03:47:20"
"Groceries",-120.95,"2018-07-11 06:59:01"
"Utility Bill",-246.41,"1999-04-29 08:05:23"
"Refund",442.11,"1997-06-29 03:37:29"
"Groceries",-133.11,"1994-06-06 16:02:58"
"Salary",152.87,"1971-03-21 20:22:54"
"Utility Bill",-142.08,"2003-06-04 16:42:20"
"Salary",873.45,"2002-02-10 05:41:47"
"Utility Bill",-163.65,"1974-04-23 17:17:18"
"Utility Bill",-173.02,"2004-04-21 18:02:06"
"Utility Bill",-59.96,"1980-03-31 02:17:26"
"Utility Bill",-238.13,"2000-04-01 12:30:15"
"Car Insurance",-248.53,"2020-02-02 08:33:42"
"Groceries",-156.69,"2018-08-22 04:13:45"
"Lottery",808.31,"1979-02-12 17:54:00"
"Groceries",-215.12,"1987-06-04 04:45:46"
"Rent",-130.40,"2019-11-12 04:32:25"
"Lottery",478.95,"1986-04-10 06:44:33"
"Groceries",-105.49,"2007-04-25 04:37:41"
"Groceries",-20.71,"1975-11-07 14:56:27"
"Groceries",-221.89,"2016-07-05 20:45:39"
"Utility Bill",-92.12,"1981-06-09 20:46:56"
"Utility Bill",-186.96,"2004-07-20 07:28:31"
"Utility Bill",-85.90,"2012-08-15 12:29:06"
"Groceries",-84.01,"2016-02-08 10:30:52"
"Rent",-79.52,"2013-10-02 01:39:45"
"Groceries",-238.37,"1996-10-18 22:10:02"
"Utility Bill",-244.75,"2004-12-06 10:11:08"
"Rent",-126.43,"2018-08-03 08:17:01"
"Salary",247.66,"1991-03-25 07:47:26"
"Car Insurance",-125.67,"2011-08-23 00:59:53"
"Groceries",-8.79,"2013-10-31 20:15:13"
"Car Insurance",-235.54,"1978-10-15 02:13:58"
"Utility Bill",-240.55,"1997-04-16 23:26:59"
"Utility Bill",-12.92,"1973-05-17 21:59:24"
"Utility Bill",-111.18,"1977-12-23 13:18:54"
"Groceries",-78.86,"1996-02-18 11:17:37"
"Rent",-220.79,"2007-05-22 07:23:00"
"Car Insurance",-83.68,"2015-04-09 20:35:11"
"Refund",758.55,"2014-08-24 04:16:14"
"Salary",900.05,"2010-12-15 16:25:33"
"Utility Bill",-15.70,"2015-12-16 17:40:04"
"Groceries",-246.84,"2005-02-14 09:54:51"
"Rent",-241.53,"1996-01-12 11:57:47"
"Groceries",-77.81,"2008-12-03 02:28:33"
"Groceries",-230.00,"2003-01-06 07:49:00"
"Car Insurance",-41.46,"1983-07-09 03:43:53"
"Car Insurance",-29.05,"2014-01-16 00:31:34"
"Utility Bill",-213.70,"1996-05-21 10:09:10"
"Rent",-132.54,"1972-10-04 09:15:01"
"Utility Bill",-59.63,"1987-06-12 09:31:12"
"Car Insurance",-85.02,"1984-10-16 19:35:42"
"Refund",723.59,"1990-03-18 15:10:44"
"Car Insurance",-198.37,"1978-04-15 07:49:20"
"Refund",776.56,"1997-03-14 06:30:03"
"Groceries",-5.67,"1990-04-18 18:43:44"
"Groceries",-142.51,"2004-11-02 20:15:08"
"Rent",-107.17,"2007-05-29 21:16:51"
"Car Insurance",-232.23,"1971-01-20 02:40:58"
"Groceries",-246.74,"1970-09-13 14:35:36"
"Salary",65.49,"2004-07-13 09:25:10"
"Salary",389.99,"1985-11-11 07:41:46"
"Rent",-62.50,"1988-07-10 18:49:21"
"Utility Bill",-63.15,"2018-10-28 12:10:42"
"Utility Bill",-134.40,"1982-11-27 20:05:17"
"Groceries",-219.58,"1998-05-13 01:13:30"
"Rent",-246.88,"1982-01-27 19:01:53"
"Groceries",-24.12,"2009-07-30 19:07:20"
"Lottery",751.99,"1985-10-12 18:21:37"
"Salary",924.66,"1996-06-03 00:14:08"
"Rent",-15.68,"1989-04-22 05:43:54"
"Car Insurance",-57.76,"1988-12-28 07:02:23"
"Utility Bill",-145.09,"1985-05-21 12:53:58"
"Groceries",-247.10,"2003-09-22 20:32:48"
"Groceries",-47.72,"1970-01-31 13:18:36"
"Car Insurance",-165.05,"2008-08-25 14:08:53"
"Groceries",-100.09,"2013-11-10 19:59:39"
"Rent",-62.01,"2016-07-11 02:06:17"
"Rent",-92.15,"2012-01-04 09:01:51"
"Refund",505.88,"1992-10-18 17:04:04"
"Rent",-70.99,"1994-12-28 13:45:43"
"Groceries",-61.90,"2016-04-29 20:57:14"
"Rent",-188.78,"2018-01-29 12:15:21"
"Groceries",-72.59,"1986-04-14 04:58:14"
"Groceries",-57.49,"1974-04-17 06:48:26"
"Groceries",-111.01,"2012-12-12 07:52:10"
"Salary",542.63,"1970-05-26 00:58:08"
"Rent",-85.51,"2017-06-20 09:39:42"
"Car Insurance",-120.58,"2001-01-01 00:10:12"
"Car Insurance",-153.32,"1995-10-31 05:09:46"
"Car Insurance",-61.79,"1990-05-28 09:11:14"
"Rent",-206.96,"1977-12-19 08:40:41"
"Groceries",-227.95,"1990-07-22 10:13:02"
"Utility Bill",-202.91,"1980-12-30 06:23:56"
"Rent",-32.71,"1994-05-11 23:06:20"
"Utility Bill",-87.19,"1993-01-18 14:32:28"
"Utility Bill",-150.28,"1997-01-21 03:21:24"
"Rent",-228.04,"2007-06-24 20:58:18"
"Car Insurance",-89.35,"1995-12-31 01:46:31"
"Groceries",-241.47,"1970-09-17 20:39:52"
"Utility Bill",-145.97,"1994-11-22 12:44:30"
"Refund",945.40,"1977-05-18 22:39:06"
"Utility Bill",-75.99,"1976-11-24 21:00:45"
"Car Insurance",-246.28,"2018-07-30 12:17:39"
"Car Insurance",-95.90,"1995-12-17 09:44:20"
"Groceries",-148.91,"1974-11-07 06:54:54"
"Lottery",960.16,"2002-06-22 09:22:13"
"Utility Bill",-114.36,"1971-05-26 05:43:07"
"Groceries",-54.90,"2009-03-31 07:02:43"
"Car Insurance",-66.88,"1992-11-06 21:48:06"
"Groceries",-13.61,"2018-04-20 22:06:36"
"Groceries",-210.40,"1978-06-26 09:16:03"
"Car Insurance",-110.69,"1977-08-17 02:10:49"
"Car Insurance",-143.76,"1972-05-25 11:37:43"
"Refund",574.73,"1985-05-20 02:16:10"
"Rent",-209.34,"1986-02-15 12:23:03"
"Utility Bill",-105.84,"1989-02-17 04:02:49"
"Groceries",-214.64,"1995-06-06 14:13:04"
"Rent",-233.14,"2018-03-13 21:46:28"
"Utility Bill",-66.35,"1989-03-22 01:26:30"
"Car Insurance",-199.19,"2012-09-07 23:01:32"
"Salary",694.71,"1992-12-08 08:11:25"
"Car Insurance",-147.06,"2014-02-10 03:25:45"
"Utility Bill",-70.08,"2004-05-25 15:49:56"
"Refund",623.90,"2005-07-23 12:09:23"
"Salary",201.10,"1982-04-18 10:01:46"
"Car Insurance",-122.54,"1986-07-12 21:36:34"
"Utility Bill",-71.03,"1975-01-13 01:27:10"
"Utility Bill",-195.81,"1996-07-24 06:50:21"
"Groceries",-126.42,"1988-06-26 23:56:35"
"Car Insurance",-158.95,"1995-12-21 14:54:12"
"Salary",329.33,"1982-12-07 02:57:34"
"Utility Bill",-55.28,"2018-03-21 00:13:08"
"Lottery",102.41,"1978-07-26 02:29:06"
"Groceries",-145.13,"1991-02-04 02:02:19"
"Rent",-124.94,"1993-11-28 08:21:30"
"Rent",-59.69,"1997-01-13 00:11:30"
"Groceries",-81.88,"2020-03-15 21:04:32"
"Utility Bill",-28.64,"2001-02-21 16:23:08"
"Groceries",-176.64,"1996-08-17 16:38:25"
"Car Insurance",-127.52,"1995-06-18 05:41:04"
"Salary",836.95,"1984-08-30 10:51:19"
